account_id,customer_id,branch_id,account_type,status,open_date,balance,currency,interest_rate
ACC00011364,CUST0006978,BR0048,Savings,Active,2022-02-21,6095.71,INR,3.5
ACC00011365,CUST0008368,BR0024,Savings,Active,2021-08-03,54452.43,INR,4.18
ACC00011366,CUST0006338,BR0050,NRI,Active,2019-04-10,743.08,INR,8.0
ACC00011367,CUST0002992,BR0002,Current,Active,2021-09-10,92219.55,INR,3.62
ACC00011368,CUST0003858,BR0029,Savings,Active,2025-06-02,12881.24,USD,8.14
ACC00011369,CUST0009395,BR0039,Savings,Active,2025-04-07,3030.84,EUR,6.92
ACC00011370,CUST0005872,BR0039,Savings,Closed,2021-06-01,3289.08,USD,3.29
ACC00011371,CUST0002692,BR0017,Savings,Active,2026-01-20,654.66,INR,7.32
ACC00011372,CUST0004177,BR0023,Savings,Active,2023-12-31,5592.79,INR,2.76
ACC00011373,CUST0004503,BR0012,Current,Active,2018-10-04,28377.2,INR,5.89
ACC00011374,CUST0001205,BR0013,FD,Dormant,2018-12-27,2815.99,INR,8.24
ACC00011375,CUST0001293,BR0005,Current,Closed,2022-01-30,8625.98,INR,5.04
ACC00011376,CUST0001594,BR0015,Current,Active,2020-08-10,5854.89,INR,4.51
ACC00011377,CUST0002239,BR0002,Current,Closed,2025-09-08,7773.34,INR,8.11
ACC00011378,CUST0000554,BR0006,Savings,Closed,2019-12-23,56770.96,INR,2.58
ACC00011379,CUST0006500,BR0036,Savings,Dormant,2020-11-16,51259.72,INR,2.72
ACC00011380,CUST0003934,BR0023,Savings,Dormant,2025-02-24,44845.21,INR,8.43
ACC00011381,CUST0003174,BR0013,Savings,Dormant,2021-01-10,53281.6,INR,2.95
ACC00011382,CUST0007120,BR0002,Savings,Active,2024-06-05,43534.38,INR,8.3
ACC00011383,CUST0008865,BR0005,Current,Dormant,2026-02-11,16692.13,INR,3.67
ACC00011384,CUST0002415,BR0040,Savings,Active,2025-12-22,24686.67,INR,6.76
ACC00011385,CUST0005832,BR0016,Current,Active,2024-04-09,2874.11,INR,5.36
ACC00011386,CUST0005505,BR0039,FD,Active,2023-02-15,15577.76,INR,3.63
ACC00011387,CUST0001690,BR0035,Savings,Active,2023-05-04,258293.99,USD,7.99
ACC00011388,CUST0008144,BR0041,Savings,Active,2021-10-29,70025.51,INR,7.63
ACC00011389,CUST0003953,BR0045,Savings,Active,2020-11-15,100977.02,USD,3.1
ACC00011390,CUST0006183,BR0034,RD,Active,2024-09-20,19137.07,INR,3.7
ACC00011391,CUST0009528,BR0019,Current,Active,2024-01-21,12521.17,INR,5.01
ACC00011392,CUST0001134,BR0043,FD,Active,2021-05-08,10971.62,USD,5.16
ACC00011393,CUST0004282,BR0026,Current,Active,2018-10-25,5786.57,INR,3.4
ACC00011394,CUST0006103,BR0042,Savings,Active,2021-10-02,6291.67,INR,3.54
ACC00011395,CUST0001345,BR0043,FD,Dormant,2025-01-01,205863.05,INR,7.07
ACC00011396,CUST0001981,BR0017,Savings,Dormant,2022-11-24,7324.67,INR,5.27
ACC00011397,CUST0008253,BR0049,Current,Active,2019-06-01,4020.99,INR,7.71
ACC00011398,CUST0008041,BR0035,Current,Dormant,2021-02-17,57681.86,INR,7.59
ACC00011399,CUST0003414,BR0012,Current,Active,2024-09-14,13794.27,INR,8.0
ACC00011400,CUST0001892,BR0035,Current,Active,2022-09-05,235306.39,USD,5.03
ACC00011401,CUST0005249,BR0037,RD,Active,2024-12-12,100519.47,INR,6.49
ACC00011402,CUST0009792,BR0006,Current,Active,2025-11-20,32827.38,USD,2.72
ACC00011403,CUST0007743,BR0010,Savings,Active,2025-02-22,13000.77,INR,2.53
ACC00011404,CUST0003357,BR0043,Savings,Active,2018-08-16,2568.77,INR,3.56
ACC00011405,CUST0001939,BR0023,NRI,Active,2024-07-26,32359.43,INR,4.94
ACC00011406,CUST0007723,BR0019,Current,Active,2025-08-21,12903.1,INR,4.71
ACC00011407,CUST0009798,BR0043,Current,Active,2019-09-28,1197.4,INR,5.36
ACC00011408,CUST0007424,BR0008,Savings,Dormant,2018-07-09,47298.47,INR,6.4
ACC00011409,CUST0005143,BR0009,Savings,Active,2021-08-12,11791.01,INR,7.99
ACC00011410,CUST0000769,BR0003,Current,Active,2023-07-12,8609.91,INR,7.38
ACC00011411,CUST0001085,BR0033,Current,Active,2025-11-03,11911.22,EUR,8.14
ACC00011412,CUST0008399,BR0002,Savings,Active,2025-08-12,22367.29,INR,4.54
ACC00011413,CUST0004889,BR0034,NRI,Active,2022-06-16,40215.99,INR,8.44
ACC00011414,CUST0007300,BR0035,Current,Active,2021-12-13,3957.91,INR,2.54
ACC00011415,CUST0004973,BR0018,FD,Active,2025-08-26,3324.93,INR,3.63
ACC00011416,CUST0000759,BR0027,Savings,Dormant,2018-05-31,554901.15,INR,4.59
ACC00011417,CUST0005258,BR0049,Current,Active,2021-06-02,22405.64,INR,6.24
ACC00011418,CUST0006466,BR0044,Current,Active,2024-12-31,15930.74,INR,3.58
ACC00011419,CUST0007053,BR0027,Current,Active,2023-09-20,16053.86,INR,5.86
ACC00011420,CUST0001627,BR0038,Current,Active,2019-12-09,73032.94,INR,8.17
ACC00011421,CUST0005097,BR0039,Current,Active,2019-03-02,45058.85,INR,5.33
ACC00011422,CUST0000126,BR0017,Current,Active,2020-03-25,589622.12,INR,5.17
ACC00011423,CUST0007409,BR0009,Savings,Active,2026-01-06,125609.81,INR,4.26
ACC00011424,CUST0006282,BR0032,Current,Active,2018-09-14,19461.59,INR,8.22
ACC00011425,CUST0003318,BR0023,Savings,Active,2024-03-28,70813.17,INR,7.39
ACC00011426,CUST0005358,BR0044,Current,Active,2021-09-29,107058.5,INR,8.25
ACC00011427,CUST0005423,BR0014,Current,Active,2022-01-08,774.57,INR,6.64
ACC00011428,CUST0002569,BR0011,Savings,Active,2021-04-28,10430.42,INR,3.93
ACC00011429,CUST0001070,BR0004,Current,Active,2024-10-01,90138.82,INR,7.32
ACC00011430,CUST0003196,BR0038,Savings,Active,2025-11-28,17982.48,INR,7.88
ACC00011431,CUST0007236,BR0048,Current,Dormant,2022-02-10,12166.79,INR,4.6
ACC00011432,CUST0005444,BR0016,Savings,Dormant,2020-07-07,57820.47,INR,2.92
ACC00011433,CUST0000644,BR0036,Savings,Dormant,2019-12-03,111556.4,INR,6.15
ACC00011434,CUST0007529,BR0025,Current,Active,2021-07-27,27683.05,INR,2.82
ACC00011435,CUST0000749,BR0005,Savings,Dormant,2020-03-06,11919.26,INR,4.91
ACC00011436,CUST0003797,BR0010,FD,Active,2020-04-10,25477.24,INR,5.96
ACC00011437,CUST0005001,BR0005,Savings,Active,2023-11-11,9158.35,INR,5.55
ACC00011438,CUST0001774,BR0041,Current,Active,2024-09-08,149973.11,INR,4.76
ACC00011439,CUST0007578,BR0018,Current,Dormant,2020-09-07,39292.15,INR,6.14
ACC00011440,CUST0004920,BR0023,Savings,Closed,2021-09-18,3491.28,INR,3.06
ACC00011441,CUST0009265,BR0038,FD,Active,2018-08-11,1487.6,INR,6.3
ACC00011442,CUST0002749,BR0014,Current,Dormant,2021-05-14,10992.07,INR,5.55
ACC00011443,CUST0000521,BR0023,Current,Active,2025-04-27,1526.25,INR,2.89
ACC00011444,CUST0004490,BR0048,Savings,Dormant,2021-03-11,37270.36,INR,7.04
ACC00011445,CUST0004192,BR0035,Savings,Active,2025-04-11,23294.7,INR,7.56
ACC00011446,CUST0008277,BR0033,Current,Active,2019-05-30,12016.03,INR,7.26
ACC00011447,CUST0001060,BR0038,Savings,Active,2020-05-27,8471.58,INR,3.88
ACC00011448,CUST0000416,BR0001,FD,Active,2021-01-11,35581.92,INR,4.49
ACC00011449,CUST0006088,BR0006,Savings,Active,2021-03-04,155126.32,INR,6.13
ACC00011450,CUST0004317,BR0021,FD,Active,2022-04-17,18450.06,INR,6.71
ACC00011451,CUST0003902,BR0027,FD,Active,2022-07-20,29759.84,INR,6.0
ACC00011452,CUST0001343,BR0005,Savings,Active,2019-09-26,639224.99,USD,6.82
ACC00011453,CUST0002493,BR0027,Savings,Active,2019-03-04,34972.47,INR,6.12
ACC00011454,CUST0004415,BR0044,Savings,Active,2025-10-21,32770.72,INR,4.79
ACC00011455,CUST0004612,BR0006,Savings,Active,2022-06-25,101351.43,INR,5.19
ACC00011456,CUST0001080,BR0040,Savings,Active,2024-05-31,25559.57,INR,6.37
ACC00011457,CUST0008762,BR0025,Savings,Active,2020-01-12,632771.21,INR,4.21
ACC00011458,CUST0004858,BR0005,Savings,Active,2025-06-07,73288.4,EUR,3.32
ACC00011459,CUST0008501,BR0015,Savings,Active,2021-12-02,2537.41,INR,7.62
ACC00011460,CUST0004114,BR0046,Savings,Active,2020-06-14,9981.88,INR,8.46
ACC00011461,CUST0002873,BR0048,FD,Active,2019-11-09,8323.72,INR,8.03
ACC00011462,CUST0009382,BR0038,Savings,Active,2025-08-10,139568.24,INR,3.31
ACC00011463,CUST0004948,BR0017,NRI,Active,2020-10-02,4880.04,INR,2.76
ACC00011464,CUST0008346,BR0017,NRI,Active,2025-01-12,13095.98,INR,6.4
ACC00011465,CUST0008302,BR0048,Savings,Active,2019-01-13,3596.57,INR,5.05
ACC00011466,CUST0008530,BR0033,Savings,Dormant,2022-09-09,13677.21,EUR,6.24
ACC00011467,CUST0006061,BR0018,Savings,Active,2018-04-25,6191.61,INR,2.77
ACC00011468,CUST0000507,BR0036,Savings,Active,2025-05-05,221697.68,INR,7.37
ACC00011469,CUST0003066,BR0003,Savings,Active,2023-03-27,18926.75,EUR,2.94
ACC00011470,CUST0009999,BR0025,Savings,Active,2026-02-06,256866.44,INR,5.21
ACC00011471,CUST0008164,BR0035,Current,Active,2019-04-20,15459.49,INR,6.36
ACC00011472,CUST0003218,BR0045,Current,Dormant,2022-05-28,63923.55,INR,5.68
ACC00011473,CUST0004895,BR0020,Savings,Active,2019-10-23,1538.52,INR,4.29
ACC00011474,CUST0000989,BR0036,Current,Active,2022-10-04,19711.76,INR,3.38
ACC00011475,CUST0005369,BR0043,Savings,Active,2025-05-06,1357.82,EUR,6.92
ACC00011476,CUST0007745,BR0031,Savings,Active,2023-08-21,4106.03,INR,4.62
ACC00011477,CUST0008677,BR0021,Savings,Active,2021-04-23,35142.41,INR,6.0
ACC00011478,CUST0000174,BR0037,Savings,Active,2023-06-28,119839.57,INR,6.06
ACC00011479,CUST0009574,BR0034,Current,Dormant,2024-04-19,27270.9,INR,7.78
ACC00011480,CUST0007056,BR0038,Savings,Active,2025-10-21,47511.58,INR,3.0
ACC00011481,CUST0001463,BR0037,Current,Active,2025-09-18,1835.95,INR,4.07
ACC00011482,CUST0009246,BR0001,RD,Active,2022-12-11,2222.04,USD,2.92
ACC00011483,CUST0007645,BR0031,Savings,Active,2024-03-14,5568.45,INR,7.62
ACC00011484,CUST0000785,BR0023,Current,Active,2020-11-03,134418.92,EUR,5.55
ACC00011485,CUST0005658,BR0043,Current,Active,2024-04-10,6020.58,INR,8.01
ACC00011486,CUST0005238,BR0038,Savings,Active,2020-08-29,1125.75,INR,3.66
ACC00011487,CUST0005477,BR0049,Savings,Active,2021-09-15,105736.56,INR,6.58
ACC00011488,CUST0008440,BR0011,RD,Active,2023-08-12,22824.1,INR,3.53
ACC00011489,CUST0001631,BR0039,Current,Active,2025-10-25,70937.71,INR,6.94
ACC00011490,CUST0000726,BR0048,Current,Active,2019-10-27,4932.12,INR,5.77
ACC00011491,CUST0007150,BR0020,NRI,Active,2025-10-12,4843.86,INR,5.17
ACC00011492,CUST0007299,BR0037,Savings,Active,2023-07-04,16988.18,USD,4.5
ACC00011493,CUST0003484,BR0007,Savings,Active,2022-12-11,6031.37,INR,3.19
ACC00011494,CUST0002692,BR0035,Savings,Active,2019-10-31,345.99,INR,7.15
ACC00011495,CUST0007080,BR0002,Savings,Active,2025-05-01,5822.06,INR,4.15
ACC00011496,CUST0004153,BR0033,RD,Active,2019-11-15,4386.53,INR,7.76
ACC00011497,CUST0004527,BR0040,Current,Dormant,2025-03-05,887.26,INR,4.97
ACC00011498,CUST0002512,BR0024,Current,Dormant,2022-04-28,9632.83,INR,2.9
ACC00011499,CUST0004258,BR0039,FD,Active,2024-08-17,2909.98,INR,2.93
ACC00011500,CUST0001965,BR0010,Current,Active,2019-04-23,9622.7,INR,7.54
ACC00011501,CUST0002080,BR0046,Savings,Active,2020-04-27,9357.85,INR,5.38
ACC00011502,CUST0009388,BR0009,Savings,Active,2026-01-25,13880.1,INR,4.89
ACC00011503,CUST0005102,BR0043,Current,Active,2025-04-22,3056.01,INR,5.93
ACC00011504,CUST0008331,BR0033,FD,Dormant,2021-12-18,49154.91,INR,2.81
ACC00011505,CUST0009529,BR0021,Savings,Active,2019-01-30,21230.89,INR,7.36
ACC00011506,CUST0003028,BR0014,Current,Active,2019-12-16,8554.56,USD,5.17
ACC00011507,CUST0009881,BR0050,Savings,Active,2018-07-27,10941.57,INR,6.31
ACC00011508,CUST0008390,BR0023,Savings,Active,2024-11-05,62333.5,INR,6.53
ACC00011509,CUST0001445,BR0012,Savings,Active,2022-08-31,149952.52,INR,6.77
ACC00011510,CUST0006276,BR0022,Current,Active,2021-05-30,6786.5,INR,4.98
ACC00011511,CUST0004634,BR0028,Savings,Active,2021-02-28,41648.64,USD,5.01
ACC00011512,CUST0009485,BR0027,FD,Active,2022-09-29,6096.79,INR,4.72
ACC00011513,CUST0006216,BR0010,NRI,Active,2023-06-04,36263.99,INR,7.58
ACC00011514,CUST0004019,BR0018,Savings,Dormant,2025-11-10,7071.6,USD,5.06
ACC00011515,CUST0008495,BR0024,Current,Active,2020-09-22,807.67,INR,7.1
ACC00011516,CUST0007585,BR0003,Current,Active,2019-03-07,67809.98,INR,7.42
ACC00011517,CUST0002027,BR0004,Savings,Active,2020-02-26,69493.16,INR,2.72
ACC00011518,CUST0007376,BR0030,Current,Active,2024-07-22,46533.26,INR,3.01
ACC00011519,CUST0009386,BR0021,RD,Active,2024-10-18,24535.4,INR,4.76
ACC00011520,CUST0004311,BR0022,Current,Active,2019-08-25,158112.58,INR,3.41
ACC00011521,CUST0005236,BR0028,Current,Active,2021-09-13,337956.91,INR,5.15
ACC00011522,CUST0008336,BR0009,Savings,Active,2018-11-13,9008.03,INR,4.48
ACC00011523,CUST0007480,BR0044,Current,Dormant,2018-07-28,61582.82,INR,2.51
ACC00011524,CUST0003620,BR0041,FD,Active,2019-11-09,51426.78,INR,3.86
ACC00011525,CUST0006380,BR0041,Savings,Dormant,2019-12-23,200681.93,INR,4.49
ACC00011526,CUST0001888,BR0016,Current,Active,2022-05-10,15460.73,INR,5.58
ACC00011527,CUST0006992,BR0037,Current,Active,2024-05-22,2499.94,INR,8.46
ACC00011528,CUST0006840,BR0005,Savings,Active,2025-07-24,10089.16,INR,6.56
ACC00011529,CUST0002013,BR0014,Savings,Active,2023-04-25,54622.9,INR,7.03
ACC00011530,CUST0001328,BR0014,Savings,Active,2021-07-24,12908.46,INR,6.54
ACC00011531,CUST0005613,BR0047,Savings,Active,2019-08-24,2360.11,INR,4.18
ACC00011532,CUST0009936,BR0016,Savings,Active,2025-09-13,96260.92,INR,3.01
ACC00011533,CUST0002831,BR0039,Savings,Active,2020-07-28,2350.26,INR,7.45
ACC00011534,CUST0009160,BR0043,Savings,Active,2023-09-23,10402.82,INR,4.05
ACC00011535,CUST0006031,BR0004,Current,Active,2024-09-20,7864.8,INR,4.77
ACC00011536,CUST0006293,BR0037,Current,Dormant,2023-09-23,24733.02,USD,5.55
ACC00011537,CUST0006613,BR0014,RD,Active,2023-07-03,16758.42,INR,7.53
ACC00011538,CUST0008327,BR0041,Current,Active,2020-01-17,52150.9,INR,7.61
ACC00011539,CUST0004916,BR0023,Current,Active,2020-12-31,100112.66,INR,3.61
ACC00011540,CUST0004115,BR0009,Savings,Active,2024-09-09,21486.83,INR,3.68
ACC00011541,CUST0002646,BR0024,Current,Active,2021-01-10,26978.47,INR,2.76
ACC00011542,CUST0004237,BR0011,Current,Closed,2025-10-28,217278.89,INR,5.37
ACC00011543,CUST0000035,BR0028,Current,Dormant,2024-01-03,10789.94,INR,3.42
ACC00011544,CUST0007811,BR0019,Savings,Active,2022-01-07,30736.08,INR,6.53
ACC00011545,CUST0007535,BR0019,NRI,Active,2022-12-14,4407.02,EUR,4.77
ACC00011546,CUST0004752,BR0012,Current,Active,2023-11-01,82778.26,INR,3.63
ACC00011547,CUST0004752,BR0047,Savings,Active,2019-01-01,19157.96,INR,2.64
ACC00011548,CUST0003778,BR0034,Current,Active,2019-07-19,220523.8,EUR,3.44
ACC00011549,CUST0008017,BR0012,Savings,Active,2022-02-20,44641.74,INR,4.52
ACC00011550,CUST0003750,BR0003,NRI,Active,2021-08-23,5082.3,INR,6.38
ACC00011551,CUST0003030,BR0030,Current,Active,2022-07-15,16519.03,INR,6.47
ACC00011552,CUST0004530,BR0047,Savings,Active,2022-06-03,238461.36,INR,4.45
ACC00011553,CUST0002263,BR0046,FD,Active,2020-10-15,2254770.41,INR,5.7
ACC00011554,CUST0000364,BR0035,Savings,Active,2024-07-07,76629.52,INR,3.93
ACC00011555,CUST0002515,BR0015,Current,Active,2018-04-10,473.43,INR,3.74
ACC00011556,CUST0000825,BR0043,Savings,Active,2018-07-29,64329.72,INR,7.52
ACC00011557,CUST0006380,BR0022,Current,Active,2021-02-09,269036.98,INR,4.68
ACC00011558,CUST0001147,BR0009,Current,Active,2024-09-22,43736.68,INR,6.2
ACC00011559,CUST0000598,BR0028,FD,Active,2025-08-06,1506667.82,INR,6.56
ACC00011560,CUST0007246,BR0029,Savings,Active,2020-05-14,13270.52,INR,5.38
ACC00011561,CUST0008796,BR0039,Current,Active,2025-08-28,37550.36,INR,7.45
ACC00011562,CUST0009549,BR0039,Savings,Active,2019-07-17,542.86,INR,6.21
ACC00011563,CUST0009464,BR0039,Current,Active,2022-12-18,19308.85,INR,4.69
ACC00011564,CUST0003686,BR0017,Current,Dormant,2024-08-29,5226.84,INR,3.05
ACC00011565,CUST0005457,BR0004,FD,Active,2025-08-14,10724.18,INR,2.69
ACC00011566,CUST0002121,BR0004,Current,Active,2024-12-30,156679.23,USD,7.38
ACC00011567,CUST0006974,BR0007,Current,Active,2020-08-15,44129.48,INR,3.7
ACC00011568,CUST0007694,BR0002,Savings,Dormant,2022-03-25,45168.08,INR,4.2
ACC00011569,CUST0009922,BR0037,Current,Active,2019-02-23,27741.23,INR,7.29
ACC00011570,CUST0000234,BR0010,NRI,Active,2021-08-26,20709.79,INR,4.52
ACC00011571,CUST0009404,BR0018,Current,Active,2020-11-25,59937.82,EUR,6.95
ACC00011572,CUST0001301,BR0028,FD,Active,2021-02-07,19911.89,INR,6.48
ACC00011573,CUST0002467,BR0046,Savings,Active,2018-12-17,61712.89,INR,4.67
ACC00011574,CUST0002001,BR0035,FD,Active,2025-03-29,15661.81,INR,7.55
ACC00011575,CUST0008615,BR0035,FD,Active,2026-03-02,49410.64,INR,7.57
ACC00011576,CUST0002073,BR0030,Current,Active,2024-10-31,23801.68,INR,5.93
ACC00011577,CUST0001452,BR0021,Current,Active,2022-01-21,28766.64,INR,3.18
ACC00011578,CUST0005307,BR0025,Savings,Active,2024-03-19,1664.77,INR,2.95
ACC00011579,CUST0004004,BR0013,FD,Dormant,2021-09-08,1128.44,INR,6.66
ACC00011580,CUST0006256,BR0007,Savings,Active,2020-03-15,58341.39,INR,7.27
ACC00011581,CUST0004737,BR0006,Savings,Active,2023-01-15,29688.74,INR,5.78
ACC00011582,CUST0000530,BR0020,Current,Active,2019-08-03,14980.99,INR,3.26
ACC00011583,CUST0000932,BR0045,Savings,Dormant,2024-03-29,4771.09,INR,2.98
ACC00011584,CUST0007814,BR0005,Current,Active,2022-06-20,48889.25,INR,5.49
ACC00011585,CUST0003787,BR0038,Savings,Active,2019-08-26,6105.95,INR,6.66
ACC00011586,CUST0009982,BR0044,Savings,Active,2024-01-31,8722.29,INR,3.57
ACC00011587,CUST0005036,BR0040,Current,Dormant,2024-10-07,7594.66,INR,7.03
ACC00011588,CUST0009768,BR0025,Savings,Active,2019-01-10,2965.84,INR,6.98
ACC00011589,CUST0003102,BR0018,Current,Active,2019-08-26,76081.99,INR,7.03
ACC00011590,CUST0009503,BR0024,Savings,Active,2019-02-17,17889.47,USD,3.02
ACC00011591,CUST0001466,BR0015,RD,Active,2024-08-14,21942.58,INR,2.81
ACC00011592,CUST0003511,BR0008,FD,Active,2024-11-07,438.12,INR,7.47
ACC00011593,CUST0006308,BR0013,Savings,Dormant,2025-07-08,41435.8,INR,4.37
ACC00011594,CUST0004431,BR0039,NRI,Dormant,2023-03-12,14852.84,EUR,6.3
ACC00011595,CUST0009776,BR0048,FD,Active,2020-05-02,26922.08,INR,4.64
ACC00011596,CUST0000590,BR0025,Savings,Active,2023-05-09,4423.27,INR,2.53
ACC00011597,CUST0005463,BR0023,Savings,Dormant,2023-02-05,95163.59,INR,2.63
ACC00011598,CUST0007953,BR0005,FD,Dormant,2018-10-31,28550.76,INR,7.8
ACC00011599,CUST0002331,BR0022,Current,Active,2020-07-22,23416.25,INR,4.7
ACC00011600,CUST0009663,BR0047,Savings,Active,2022-09-21,66159.27,INR,7.36
ACC00011601,CUST0003470,BR0022,NRI,Active,2020-02-19,2731.45,INR,5.87
ACC00011602,CUST0009114,BR0025,RD,Active,2025-01-01,283830.96,INR,4.1
ACC00011603,CUST0000171,BR0047,Savings,Dormant,2022-01-17,19238.63,USD,3.37
ACC00011604,CUST0004299,BR0001,Savings,Active,2025-11-16,2772.86,INR,8.13
ACC00011605,CUST0005761,BR0004,Savings,Dormant,2019-11-25,1154.41,INR,4.63
ACC00011606,CUST0004376,BR0032,Savings,Dormant,2025-12-12,59695.51,INR,5.47
ACC00011607,CUST0000404,BR0026,Savings,Active,2022-11-22,74343.21,INR,7.12
ACC00011608,CUST0003528,BR0036,Savings,Active,2025-12-05,103100.28,INR,4.05
ACC00011609,CUST0009224,BR0015,Savings,Active,2023-10-01,15464.09,INR,7.8
ACC00011610,CUST0009598,BR0035,Savings,Active,2022-11-20,2342.9,INR,4.33
ACC00011611,CUST0002066,BR0038,RD,Active,2023-11-19,29643.12,INR,2.73
ACC00011612,CUST0007670,BR0027,FD,Active,2025-11-19,91806.54,INR,2.68
ACC00011613,CUST0009338,BR0014,Current,Active,2024-08-01,6962.59,INR,8.02
ACC00011614,CUST0001903,BR0034,Current,Active,2024-03-12,6260.3,INR,3.49
ACC00011615,CUST0009956,BR0025,Savings,Active,2018-03-31,141541.56,INR,3.23
ACC00011616,CUST0004691,BR0027,Current,Closed,2020-09-17,20615.06,INR,6.81
ACC00011617,CUST0005517,BR0021,Current,Active,2022-11-15,9077.25,INR,5.83
ACC00011618,CUST0004585,BR0048,NRI,Active,2020-05-03,10584.15,INR,6.36
ACC00011619,CUST0006332,BR0035,Current,Closed,2023-10-04,10571.85,INR,3.07
ACC00011620,CUST0005274,BR0006,Current,Active,2025-03-20,16993.99,INR,7.73
ACC00011621,CUST0000124,BR0035,Savings,Active,2019-07-19,20569.57,INR,5.91
ACC00011622,CUST0007477,BR0026,Current,Active,2025-07-31,95034.36,INR,5.44
ACC00011623,CUST0008799,BR0015,Savings,Active,2020-04-12,30955.2,INR,5.13
ACC00011624,CUST0002922,BR0005,RD,Active,2020-07-12,82154.17,INR,3.03
ACC00011625,CUST0009287,BR0026,Savings,Active,2021-07-13,6770.81,INR,5.91
ACC00011626,CUST0002152,BR0033,Savings,Active,2019-06-12,61979.32,INR,5.29
ACC00011627,CUST0002714,BR0025,NRI,Active,2022-05-17,21057.95,INR,2.5
ACC00011628,CUST0007924,BR0017,RD,Dormant,2021-10-11,8129.31,INR,8.42
ACC00011629,CUST0001716,BR0044,Current,Active,2024-12-21,4926.79,INR,8.34
ACC00011630,CUST0009896,BR0020,Current,Dormant,2026-01-11,43022.15,USD,5.75
ACC00011631,CUST0003460,BR0042,Savings,Closed,2026-01-25,37570.57,INR,4.36
ACC00011632,CUST0006895,BR0002,Current,Active,2023-11-06,8021.02,INR,7.35
ACC00011633,CUST0001890,BR0008,Savings,Active,2024-01-03,20943.58,INR,8.08
ACC00011634,CUST0004657,BR0019,FD,Active,2024-12-10,4979.29,INR,8.16
ACC00011635,CUST0001896,BR0029,Current,Dormant,2019-01-02,42263.76,INR,3.12
ACC00011636,CUST0002928,BR0048,Current,Active,2018-07-30,107745.6,INR,3.29
ACC00011637,CUST0002694,BR0019,Savings,Active,2022-02-16,3690.05,INR,6.02
ACC00011638,CUST0005253,BR0009,Current,Dormant,2023-06-02,8771.02,INR,4.14
ACC00011639,CUST0004242,BR0008,Savings,Active,2021-05-27,454669.73,INR,5.67
ACC00011640,CUST0005251,BR0049,NRI,Dormant,2021-07-29,29857.15,INR,8.12
ACC00011641,CUST0002562,BR0015,Current,Active,2025-01-18,844413.82,INR,3.61
ACC00011642,CUST0001827,BR0034,Savings,Dormant,2020-04-09,160638.6,INR,3.45
ACC00011643,CUST0003507,BR0004,Current,Active,2018-12-14,4953.02,INR,6.23
ACC00011644,CUST0004932,BR0027,Current,Active,2019-07-12,5686.12,INR,3.31
ACC00011645,CUST0007203,BR0038,FD,Active,2021-12-18,11286.31,INR,4.27
ACC00011646,CUST0002476,BR0047,Current,Active,2026-01-30,923.1,INR,6.15
ACC00011647,CUST0006478,BR0013,Current,Closed,2019-02-04,62658.16,INR,8.06
ACC00011648,CUST0005418,BR0032,Current,Active,2026-01-23,2327.34,INR,7.54
ACC00011649,CUST0003185,BR0035,Current,Active,2021-03-11,31930.47,INR,4.56
ACC00011650,CUST0004722,BR0048,Savings,Active,2020-10-14,42710.44,INR,5.54
ACC00011651,CUST0004153,BR0046,Savings,Active,2024-11-20,168544.52,INR,2.71
ACC00011652,CUST0003245,BR0036,Savings,Active,2024-10-20,148238.37,INR,2.95
ACC00011653,CUST0000694,BR0010,Savings,Dormant,2023-12-11,6697.72,INR,7.97
ACC00011654,CUST0003074,BR0023,Savings,Dormant,2020-10-08,33149.04,INR,5.98
ACC00011655,CUST0006600,BR0023,Current,Active,2026-02-14,4574.32,INR,8.49
ACC00011656,CUST0003541,BR0004,FD,Active,2023-02-22,10803.6,INR,6.56
ACC00011657,CUST0001620,BR0044,Savings,Active,2018-04-24,5083.07,INR,5.56
ACC00011658,CUST0003915,BR0005,Savings,Active,2018-04-25,155.92,INR,3.28
ACC00011659,CUST0003874,BR0004,Savings,Active,2025-03-12,73624.32,INR,6.11
ACC00011660,CUST0000565,BR0030,Current,Dormant,2021-06-15,30134.61,INR,5.71
ACC00011661,CUST0008688,BR0041,Savings,Active,2022-10-05,29297.88,INR,6.74
